date,Open,High,Low,Close,Adj Close,Volume
2020-08-07,4430.0,4430.0,4270.0,4290.0,4290.0,700448
2020-08-10,4290.0,4430.0,4290.0,4350.0,4350.0,1232135
2020-08-11,4370.0,4500.0,4350.0,4480.0,4480.0,1816914
2020-08-12,4480.0,4630.0,4480.0,4570.0,4570.0,2908268
2020-08-13,4550.0,4670.0,4550.0,4590.0,4590.0,1569494
2020-08-14,4590.0,4590.0,4500.0,4500.0,4500.0,1288597
2020-08-17,4520.0,4570.0,4480.0,4550.0,4550.0,480014
2020-08-18,4550.0,4700.0,4500.0,4630.0,4630.0,1520983
2020-08-19,4630.0,4670.0,4590.0,4630.0,4630.0,930177
2020-08-20,4630.0,4710.0,4590.0,4630.0,4630.0,1394638
2020-08-21,4630.0,4710.0,4630.0,4700.0,4700.0,927842
2020-08-24,4670.0,4740.0,4670.0,4720.0,4720.0,1997809
2020-08-25,4780.0,4890.0,4740.0,4830.0,4830.0,4105763
2020-08-26,4830.0,5010.0,4830.0,4920.0,4920.0,1749787
2020-08-27,4920.0,4990.0,4920.0,4990.0,4990.0,1062067
2020-08-28,5010.0,5010.0,4950.0,4990.0,4990.0,1382505
2020-08-31,4990.0,5040.0,4830.0,4860.0,4860.0,2777800
2020-09-01,4860.0,4920.0,4830.0,4890.0,4890.0,572944
2020-09-03,4920.0,5140.0,4920.0,5060.0,5060.0,1877480
2020-09-04,5080.0,5080.0,4930.0,5010.0,5010.0,1152863
2020-09-07,5010.0,5060.0,4950.0,4950.0,4950.0,1154881
2020-09-08,4950.0,4990.0,4920.0,4970.0,4970.0,711262
2020-09-09,4890.0,4950.0,4860.0,4950.0,4950.0,880072
2020-09-10,4970.0,4990.0,4930.0,4950.0,4950.0,511931
2020-09-11,4950.0,4970.0,4930.0,4970.0,4970.0,303811
2020-09-14,4970.0,5010.0,4970.0,5010.0,5010.0,592291
2020-09-15,4990.0,5250.0,4990.0,5180.0,5180.0,1962694
2020-09-16,5240.0,5290.0,5150.0,5180.0,5180.0,586193
2020-09-17,5180.0,5240.0,5180.0,5180.0,5180.0,713588
2020-09-18,5180.0,5530.0,5180.0,5530.0,5530.0,2411775
2020-09-21,5530.0,5700.0,5510.0,5560.0,5560.0,1260312
2020-09-22,5570.0,5590.0,5480.0,5560.0,5560.0,648599
2020-09-23,5560.0,5770.0,5560.0,5700.0,5700.0,2685712
2020-09-24,5670.0,5760.0,5640.0,5700.0,5700.0,1733246
2020-09-25,5650.0,5860.0,5650.0,5860.0,5860.0,1326769
2020-09-28,5860.0,6040.0,5860.0,6040.0,6040.0,1345184
2020-09-29,6090.0,6190.0,6010.0,6120.0,6120.0,2287410
2020-09-30,6110.0,6170.0,6010.0,6120.0,6120.0,846611
2020-10-01,6120.0,6400.0,6120.0,6400.0,6400.0,2157149
2020-10-02,6400.0,6590.0,6280.0,6500.0,6500.0,3403611
2020-10-05,6470.0,6750.0,6470.0,6730.0,6730.0,9261755
2020-10-06,6750.0,7480.0,6730.0,7450.0,7450.0,4105332
2020-10-07,7280.0,7510.0,7190.0,7410.0,7410.0,5216785
2020-10-08,7410.0,7430.0,6570.0,7280.0,7280.0,3414269
